2017-11-20 16:07:00+00:00	47.460	58.354	5.935
2017-11-20 16:08:00+00:00	47.420	58.300	5.930
2017-11-20 16:09:00+00:00	47.410	58.310	5.935
2017-11-20 16:10:00+00:00	47.460	58.330	5.935
2017-11-20 16:11:00+00:00	47.480	58.395	5.930
2017-11-20 16:12:00+00:00	47.485	58.340	5.945
2017-11-20 16:13:00+00:00	47.485	58.350	5.940
2017-11-20 16:14:00+00:00	47.470	58.370	5.945
2017-11-20 16:15:00+00:00	47.500	58.370	5.945
2017-11-20 16:16:00+00:00	47.500	58.400	5.950
2017-11-20 16:17:00+00:00	47.465	58.390	5.955
2017-11-20 16:18:00+00:00	47.420	58.350	5.960
2017-11-20 16:19:00+00:00	47.420	58.350	5.955
2017-11-20 16:20:00+00:00	47.410	58.320	5.950
2017-11-20 16:21:00+00:00	47.410	58.330	5.950
2017-11-20 16:22:00+00:00	47.445	58.330	5.955
2017-11-20 16:23:00+00:00	47.490	58.350	5.955
2017-11-20 16:24:00+00:00	47.475	58.310	5.950
2017-11-20 16:25:00+00:00	47.470	58.330	5.945
2017-11-20 16:26:00+00:00	47.470	58.360	5.950
2017-11-20 16:27:00+00:00	47.470	58.330	5.960
2017-11-20 16:28:00+00:00	47.440	58.325	5.960
2017-11-20 16:29:00+00:00	47.480	58.370	5.955
2017-11-20 16:30:00+00:00	47.460	58.360	5.960
2017-11-20 16:31:00+00:00	47.450	58.360	5.950
2017-11-20 16:32:00+00:00	47.468	58.370	5.950
2017-11-20 16:33:00+00:00	47.470	58.360	5.950
2017-11-20 16:34:00+00:00	47.450	58.350	5.950
2017-11-20 16:35:00+00:00	47.450	58.340	5.950
2017-11-20 16:36:00+00:00	47.420	58.260	5.960
2017-11-20 16:37:00+00:00	47.460	58.300	5.961
2017-11-20 16:38:00+00:00	47.460	58.330	5.960
2017-11-20 16:39:00+00:00	47.490	58.320	5.960
2017-11-20 16:40:00+00:00	47.495	58.320	5.955
2017-11-20 16:41:00+00:00	47.600	58.350	5.960
2017-11-20 16:42:00+00:00	47.570	58.320	5.960
2017-11-20 16:43:00+00:00	47.560	58.330	5.960
2017-11-20 16:44:00+00:00	47.570	58.330	5.960
2017-11-20 16:45:00+00:00	47.570	58.330	5.955
2017-11-20 16:46:00+00:00	47.570	58.330	5.972
2017-11-20 16:47:00+00:00	47.575	58.330	5.970
2017-11-20 16:48:00+00:00	47.580	58.340	5.968
2017-11-20 16:49:00+00:00	47.580	58.320	5.970
2017-11-20 16:50:00+00:00	47.540	58.301	5.975
2017-11-20 16:51:00+00:00	47.460	58.300	5.975
2017-11-20 16:52:00+00:00	47.470	58.330	5.980
2017-11-20 16:53:00+00:00	47.470	58.320	5.970
2017-11-20 16:54:00+00:00	47.470	58.332	5.970
2017-11-20 16:55:00+00:00	47.441	58.300	5.975
2017-11-20 16:56:00+00:00	47.450	58.310	5.975
2017-11-20 16:57:00+00:00	47.460	58.298	5.975
2017-11-20 16:58:00+00:00	47.470	58.312	5.970
2017-11-20 16:59:00+00:00	47.465	58.300	5.970
